AMBTEMP,COUGM3,NO2UGM3,O3UGM3,PM25,RAINFALL,SO2UGM3,UV_INDEX,test_clasiffier
14,-0.3,6.5,82.8,26.38,0,-1.3,0,2
14,-0.3,10.5,71.3,35.2,0,-1.1,0,3
13.7,-0.1,26.5,45.1,52.75,0,-0.9,0,1
13.6,-0.1,24.7,45.9,47.79,0,-1.1,0,2
13.5,-0.2,4.9,66.8,41.44,0,-1.2,0,3
13.8,-0.1,19.2,43.4,42.14,0,-1.1,0,1
13.7,-0.1,18.5,41.8,44.59,0,-1.1,0,2
13.4,-0.1,22.8,33.8,46.77,0,-1.1,0,3
13.6,-0.1,25.1,33,49.69,0,-0.9,0.11718204,1
15.1,0,23.9,42.4,50.91,0,-0.4,1.010106432,2
17.7,0,21.9,75.8,64.96,0,6.1,3.278878462,3
19,-0.3,6.4,91.4,32.92,0,1.7,6.837819867,1
20.4,-0.4,-0.1,87.5,14.42,0,-0.9,9.932236591,2
22.2,-0.4,-0.6,89.2,12.89,0,-1.1,11.8801194,3
24,-0.5,-1.9,83,7.52,0,-1.3,11.69760281,1
23.8,-0.4,-2.2,91.4,21.29,0,-1.3,7.61211223,2
22,-0.3,-3.9,96.4,37.83,0,-1.2,6.123731594,3
19.7,-0.3,-3.1,95,33.93,0,-1.2,1.615208286,1
17,-0.3,-3.6,97.3,30.01,0,-1.2,0.410956359,2
15.3,-0.3,-3.8,101.1,30.81,0,-1.3,0.026907378,3
14.5,-0.4,-3.2,96.4,29.7,0,-1.4,0,1
13.9,-0.4,-1.7,90.6,29.37,0,-1.3,0,2
13.8,-0.4,-0.9,85,28.13,0,-1.4,0,3
13.9,-0.4,-1,81.9,26.46,0,-1.4,0,1
13.8,-0.3,1.5,76.9,27.84,0,-1.5,0,2
13.7,-0.3,0.2,75.9,29.12,0,-1.5,0,3
13.6,-0.3,-1.9,75.4,26.59,0,-1.5,0,1
13.6,-0.3,2.4,67,28.15,0,-1.4,0,2
13.4,-0.4,-1.6,68.8,28.74,0,-1.5,0,3
13.2,-0.3,1.5,59.9,30.65,0,-1.4,0,1
13.2,-0.3,13,45.2,30.77,0,2.1,0,2
13.2,-0.3,23.9,30.6,32.58,0,8.5,0,3
13.3,0,40.1,17,33.57,0,10.4,0.03696231,1
14.1,0.2,40,23.4,35.51,0,6.4,0.567687114,2
15.9,0.2,43,33,38.9,0,3.8,2.408838788,3
17.3,0.2,44.1,49.9,44.41,0,1.9,4.639505608,1
19.7,0,29.1,86.8,45.14,0,1.1,8.956390478,2
20.9,-0.2,11.1,101.6,34.22,0,0,9.972100023,3
22.6,-0.3,7.1,96.1,24.34,0,-0.8,11.04425612,1
23.8,-0.3,8.2,91.3,17.69,0,-1,10.26461433,2
23.8,-0.4,2.9,89.8,22.3,0,-1,6.669847028,3
21.8,-0.2,9.8,99,40.79,0,-0.5,3.614877546,1
19.9,-0.3,12.8,88.4,30.46,0,-0.2,1.2066907,2
16.4,-0.4,18.1,80.9,25.24,0,0.1,0.064952697,3
15,-0.4,1.4,87.8,18.33,0,-1.3,0,1
14,-0.5,-0.9,84.1,16.22,0,-1.4,0,2
13.8,-0.4,1.5,80.5,17.23,0,-1.4,0,3
13.9,-0.5,-0.8,79.5,14.56,0,-1.4,0,1
14,-0.5,-2.4,80.5,15.07,0,-1.4,0,2
13.9,-0.5,-3.1,80.5,15.93,0,-1.5,0,3
13.4,-0.3,1.8,70.2,17.18,0,-1.4,0,1
12.9,-0.2,45.3,48,18.87,0,2.7,0,2
13.1,-0.2,6.3,57.1,18.33,0,-1.4,0,3
12,-0.3,22,40,19.79,0,-0.8,0,1
10.8,-0.3,11.9,43,22.28,0,-1.1,0,2
10.2,-0.2,21.6,28.7,24.46,0,-0.5,0,3
9.8,0.3,39.4,12.9,27.16,0,1.4,0.114329747,1
11.4,0.9,47.2,16.2,29.78,0,3.4,0.764200427,2
13.8,0.2,36.7,35.3,31.92,0,0.8,2.767400244,3
16.7,-0.1,28.7,62.2,30.37,0,1.3,5.633730449,1
18.8,-0.1,26.5,73.2,24.84,0,0.6,7.880669108,2
21.4,-0.4,5.3,78.5,10.47,0,-0.7,12.57043603,3
23.6,-0.4,4.3,91.8,9.14,0,-1,12.78010262,1
24.6,-0.3,9.7,93.8,8.64,0,-1.1,8.164183261,2
22.4,-0.4,37.4,46.9,6.52,0,2.2,3.265058366,3
20.3,-0.3,6.4,84.5,22.9,0,-0.4,2.459302281,1
18.2,-0.4,5.9,87,28.41,0,-0.7,0.878101778,2
16.8,-0.4,3.3,81,24.35,0,-1.1,0.084572366,3
14.8,-0.5,-1.2,74.3,12.5,0,-1.5,0,1
14,-0.5,-3.4,73.8,10.8,0,-1.5,0,2
13.9,-0.5,0.9,66.5,10.11,0,-1.5,0,3
13.2,-0.5,-1.9,66.1,6.74,0,-1.6,0,1
13,-0.5,-3.7,64.8,8.89,0,-1.6,0,2
12.5,-0.4,5.8,52.4,13.58,0,-1.4,0,3
12.3,-0.3,22.4,33.3,16.74,0,-1.4,0,1
12.1,-0.5,0.5,53.7,15.7,0,-1.5,0,2
10.5,-0.4,27.6,31.7,17.07,0,0.6,0,3
9.6,-0.4,16.3,32,16.39,0,-1.1,0,1
9,-0.4,17.7,25.2,16.8,0,-0.9,0,2
8.4,-0.3,23.8,17.7,16.96,0,2.5,0,3
8.7,0.2,34.5,12.7,22.46,0,5.3,0.14533608,1
11.7,0.4,36.9,20.9,24.92,0,4.3,1.067349508,2
14.6,0,30.7,41.8,25.92,0,3.6,3.277456703,3
17.7,-0.1,29,58.8,25.7,0,1.7,6.623361563,1
21,-0.2,16.5,83.6,19.09,0,-0.3,9.839475471,2
22.6,-0.4,9.5,96.7,14,0,0.3,11.18530137,3
23.9,-0.4,8.2,96.6,12,0,-0.7,10.2405684,1
24.3,-0.4,6,81.8,9.95,0,-1.2,7.816557946,2
23.1,-0.4,-0.5,91.5,18.25,0,-1.1,6.85831426,3
20.7,-0.5,3,87.9,20.03,0,-0.9,3.732154574,1
18.9,-0.5,8.2,83.4,21.15,0,-0.6,1.428637369,2
15.9,-0.5,0.1,93.1,21.14,0,-1.1,0.206276799,3
13.5,-0.5,3.1,83.3,18.71,0,-1.1,0,1
12.5,-0.5,16.7,66.7,17.66,0,-0.4,0,2
12.6,-0.5,7.5,72.3,18.02,0,-1.1,0,3
12.5,-0.5,0,76.9,18.12,0,-1.6,0,1
12.2,-0.5,3.5,72,16.93,0,-1.5,0,2
12,-0.5,1.9,72.1,16.63,0,-1.5,0,3
11.9,-0.5,-2.4,75.4,15.85,0,-1.5,0,1
12,-0.5,9.9,57.6,18,0,-1.6,0,2
11.5,-0.4,17.4,50.7,19.83,0,-0.5,0,3
11.4,-0.5,-0.3,64.1,23.33,0,-1.4,0,1
11.5,-0.4,3.2,56.5,24.34,0,-1.4,0,2
11.4,-0.4,8.6,49.2,25.01,0,-1.3,0,3
11.9,-0.2,22.7,40.6,24.21,0,-1,0.091836042,1
13,0.2,40.6,25.6,29.63,0,0.3,0.683035019,2
14.6,0.2,44.7,31,30.86,0,0.7,2.462484169,3
16.8,-0.1,34.1,58.2,32.85,0,0,4.968037308,1
17.3,-0.1,37,64.9,34.9,0,0.8,3.420195697,2
17.1,-0.2,32.1,69.1,34.21,0,0.3,2.349390402,3
18.3,-0.2,22.4,77,31.27,0,-0.1,5.185966278,1
19.7,-0.3,16.8,83.9,31.4,0,-0.7,4.472206073,2
19.7,-0.3,26.7,86.7,30.88,0,-0.1,3.033400473,3
17.5,-0.5,1.9,77.6,22.24,0,-1.2,1.543988327,1
15.7,-0.4,7.8,64.3,38.41,0,0.9,0.930133516,2
14.8,-0.3,7,60.4,39.43,0,-0.1,0.174608606,3
13.9,-0.5,3.2,61.4,13.42,0,-1.3,0,1
13.4,-0.5,-0.1,65.3,12.26,0,-1.4,0,2
13.4,-0.5,2.4,64,15.12,0,-1.4,0,3
12.7,-0.4,14.3,46.9,14.28,0,-1.3,0,1
12,-0.3,22.1,37.3,19.63,0,-1.2,0,2
11.7,-0.4,12.2,43.4,15.73,0,-1.3,0,3
10.6,-0.3,28.1,20.1,16.89,0,-1.1,0,1
10,-0.3,19.5,26.5,16.58,0,-1.5,0,2
9.3,-0.3,23.5,18.5,19.58,0,-1.3,0,3
8.7,-0.4,14.7,25.9,19.22,0,-1.5,0,1
8.7,-0.4,18.6,17.7,21.67,0,-1.2,0,2
8.2,-0.2,22.6,14.6,28.73,0,-0.8,0,3
8,0.1,27.5,12.1,28.19,0,1,0.120209812,1
9.9,0.8,40.2,13.9,32.09,0,3.1,0.82605745,2
13,0.5,46.8,23.3,32.53,0,2.2,2.930288777,3
15.9,-0.1,31.7,56,34.7,0,2.1,5.920037385,1
19.6,-0.1,41.1,72.8,33.31,0,8.4,9.285658808,2
22.2,-0.3,30.5,99.4,27.14,0,2.6,11.05841993,3
24,-0.3,22.1,127.7,26.25,0,0.9,11.15137522,1
24.2,-0.4,30.6,94,20.91,0,0.5,7.306599908,2
22.2,-0.5,-2.4,85.8,15.78,0,-1.2,3.267498283,3
18.2,-0.3,16.9,58.7,17.65,0.4,-1.1,0.128177691,1
14.2,-0.1,37.9,33.1,17.15,1.8,0.4,0.235110246,2
14.1,0,47,24.5,16.56,0,-0.1,0.014275196,3
14.4,0.2,54.1,17.2,17.23,0,1.8,0,1
14.2,0.2,43.1,21.8,18.02,0,0.2,0,2
14.1,-0.1,44.6,29.4,21.86,0,1.7,0,3
14.1,0.2,48,13.8,20.88,0,1.9,0,1
13.7,0,35.1,13.3,19.01,0,-1,0,2
13.4,0.1,34.2,10.5,21.01,0,-1,0,3
13.3,0,28.8,10.8,20.29,0,-1.2,0,1
13.1,-0.2,20.3,18.6,19.13,0,-1.8,0,2
12.9,-0.3,14.2,29,18.62,0,-1.9,0,3
12.7,-0.3,11.2,27.1,21.65,0,-1.8,0,1
12.7,-0.4,8.5,25.7,19.47,0,-1.9,0,2
12.8,-0.3,14.8,16.9,17.89,0,-1.8,0,3
12.7,-0.3,16.1,15.1,18.81,0,-1.5,0.038390555,1
13,-0.1,23.9,13.1,23.28,0,7.8,0.424693675,2
13.9,-0.2,17.5,30.8,22.04,0,1.5,2.204067292,3
16.3,-0.3,27.1,51.5,24.06,0,0.9,5.74840238,1
18.2,-0.4,27.3,69,16.16,0,-0.3,6.81481384,2
19.8,-0.4,9.1,83.5,11.76,0,-1,9.182099641,3
21.6,-0.5,23.4,75.5,10.49,0,0,10.46753567,1
22.6,-0.5,3.9,86.2,8.48,0,-1,9.456060121,2
23.6,-0.5,1.6,86.7,6.68,0,-1.3,6.332452506,3
21.5,-0.5,2.5,84.9,11,0,-1.4,2.406392767,1
17,-0.5,-2.6,90.1,15.27,0.2,-1.6,0.219455634,2
14,-0.6,-2.3,82,14.54,1.6,-1.8,0.001311131,3
13.9,-0.3,41.6,53.3,14.42,0.2,1.1,0,1
12.6,0.5,66.8,15.3,17.67,2.2,0.2,0,2
12.4,0.4,64.1,11.3,19.24,0,0.3,0,3
12.8,0.7,68.7,10.5,20.69,0,2.3,0,1
12.8,0.3,43.7,11.7,19.41,0,-0.6,0,2
12.9,0.2,40.5,9.7,19.99,0,-1,0,3
13.1,0.1,38.8,12.9,19.68,0,-1.3,0,1
13.2,-0.1,27.5,14.5,18.29,0,-1.6,0,2
12.9,0,28.1,10.3,19.69,0,-1.6,0,3
12.6,0,27,10.3,20.24,0,-1.6,0,1
12.9,-0.1,24.4,11.2,20.2,0,-2,0,2
12.9,-0.1,25.3,10.5,20.09,0,-1.7,0,3
12.9,-0.2,24.4,11.6,21.07,0,-0.4,0.054622339,1
14.2,-0.1,23.5,17.6,21.83,0,0.4,0.806216907,2
16.2,-0.2,20.8,34.4,19.66,0,3,3.251542306,3
18.7,-0.4,30.5,49.5,10.25,0,3.7,6.661408408,1
19.6,-0.5,18.5,60.7,6.64,0,0.6,6.021627756,2
20.3,-0.5,13.7,59,3.74,0,-1,5.018134585,3
21.3,-0.5,25.3,58,3.53,0,-0.6,9.935034333,1
22.2,-0.6,6.6,63.7,3.27,0,-1.3,10.42670863,2
22,-0.6,-3.1,68.9,2.36,0,-1.7,6.435800336,3
22.6,-0.6,-2.6,71.4,2.44,0,-1.8,4.112027924,1
23.2,-0.6,-2,75.3,4.61,0,-1.7,1.639411002,2
19.5,-0.6,-3.3,81.3,12.97,0,-1.6,0.266274891,3
15.6,-0.5,2.5,76.1,15.58,0,-1.5,0,1
14.4,-0.5,4.5,69.3,15.58,0,-1.7,0,2
14.8,-0.5,2.3,66.4,15.99,0,-2,0,3
15.1,-0.4,7.7,55.3,15.83,0,-1.9,0,1
15.2,-0.2,25.8,31.3,16.22,0,-2,0,2
15,-0.4,10.3,40,17.33,0,-2.1,0,3
14.4,-0.2,28.9,17.8,16.63,0,-1.7,0,1
14.4,-0.2,27.3,19.3,16,0,-1.1,0,2
14.6,-0.3,18.1,25.4,14.38,0,-0.6,0,3
14.4,-0.4,17.2,24.8,12.97,0,0.7,0,1
14.3,-0.4,17.2,21.5,13.46,0,0.4,0,2
14.2,-0.3,21.4,14.4,12.85,0,-0.1,0,3
14,0.1,26.2,11.7,16.19,0,1.3,0.12121767,1
15,0.5,32.9,13.8,15.1,0,4.2,0.889186694,2
16.8,-0.2,18.1,36.3,7.24,0,0.9,2.625410086,3
17.8,-0.4,11.3,47.7,4.39,0,-1.1,4.145205234,1
18.5,-0.4,10.9,53.7,3.81,0,-1.6,4.570849928,2
19,-0.4,12.8,53.5,3.7,0,-1.5,5.744879454,3
20.4,-0.4,12.1,57.6,3.46,0,-0.6,6.638569848,1
21.4,-0.5,9.1,62.4,3.29,0,-1.2,8.348324941,2
22.6,-0.5,7.1,64.1,2.87,0,-1.5,7.323538567,3
23.8,-0.5,4,68.9,2.36,0,-1.7,4.179077211,1
23.8,-0.5,5.1,68.1,4.49,0,-1.7,1.557714199,2
18.6,-0.6,2.2,72.4,11.17,0,-1.6,0.249968719,3
15.6,-0.5,7.3,66.3,11.55,0,-1.5,0,1
14.6,-0.5,5.6,62.1,11.5,0,-1.9,0,2
14.1,-0.5,4.3,61.8,12.78,0,-1.8,0,3
14,-0.6,-2.6,65.6,11.98,0,-2.1,0,1
14.2,-0.6,-2,62.9,11.71,0,-2.3,0,2
14.2,-0.6,-3,64,12.13,0,-2.2,0,3
13.9,-0.6,0.7,52.1,12.28,0,-2.3,0,1
13.5,-0.6,4.7,38.1,12.26,0.4,-2.3,0,2
13.2,-0.5,6.2,29.3,11.34,0,-2.2,0,3
13.2,-0.6,-1,32.9,11.44,0,-2.3,0,1
13.3,-0.6,0.6,31.2,11.45,0,-2.3,0,2
13.1,-0.5,13,16.8,11.52,0,-1.3,0,3
13.4,-0.2,19.9,13,12.86,0,-0.6,0.137062638,1
14.7,0,19.9,20.8,12.61,0,-0.1,0.840603876,2
15.9,-0.3,11.9,35.2,8.29,0,-0.8,2.890320058,3
18.2,-0.4,12.8,46.2,6.96,0,-1,5.681384375,1
19.7,-0.5,9.1,57.7,4.59,0,-1.6,9.320724804,2
20.6,-0.5,16.5,55.7,4.16,0,-0.7,7.595044251,3
21.5,-0.5,32.1,43.9,4.47,0,1.4,6.882284276,1
22,-0.5,28,47.9,4.01,0,0.6,5.718560311,2
23.3,-0.5,5.9,59.1,2.6,0,-1.1,6.764420539,3
22.9,-0.5,1,68.4,4.7,0,-1.7,3.683685817,1
19.8,4.1,1.1,116.4,6.47,0,103.6,1.575831617,2
16,14.2,3.7,40.5,6.62,0,362.2,0.157938888,3
14.3,-0.4,22.4,42.4,6.33,8.8,0.4,0,1
13.2,-0.4,12.8,45.5,4.75,14.2,-1.7,0,2
12.9,-0.4,5.8,57.9,6.79,5.4,-2.2,0,3
13,-0.1,36.6,23.2,7.28,0.6,-1.9,0,1
13.3,-0.1,37.4,18.7,7.54,0.6,-1.9,0,2
13.2,-0.2,41.9,18.8,9.07,0.2,-1.9,0,3
13,-0.4,21.3,30.8,8.35,0,-2.2,0,1
12.8,-0.4,14.9,22.7,7.2,0,-2.3,0,2
12.5,-0.5,3.9,39.4,7.81,0,-2.4,0,3
12.2,-0.6,0.5,45.8,6.98,0,-2.4,0,1
12,-0.6,3.2,33.5,6.19,0,-2.6,0,2
12.1,-0.6,4.3,32,7.83,0,-2.5,0,3
12.1,-0.3,11.5,21.6,8.39,0,-2.2,0.106528191,1
13.8,0.1,26.2,20.6,8.44,0,-1.1,1.02671397,2
16,-0.3,19.7,40.5,6.7,0,-1.7,2.816951629,3
18.1,-0.4,16.9,58.2,9,0,-1.1,6.590530251,1
20.1,-0.5,21.2,66.1,6.14,0.2,-0.1,9.30136492,2
20.5,-0.5,8.6,83.4,8.05,0,-1.6,9.819148165,3
21.8,-0.5,11.4,83.8,4.2,0,-1.4,11.7074403,1
23.1,-0.5,25.3,73.2,3.9,0,-0.5,9.972597848,2
23.3,-0.5,9,76.7,4.56,0,-0.9,7.791502632,3
19.4,-0.6,-2.9,79.9,6.64,0,-1.6,3.134744793,1
15.6,-0.6,-0.4,68.5,6.33,0.6,-1.9,0.061085298,2
13.9,-0.6,-0.3,62.3,5.86,0.2,-2.1,0.003593881,3
13.7,-0.5,21,45.6,7.52,4.2,-0.9,0,1
13.6,-0.2,36.4,30.1,8.52,0.4,-1.4,0,2
13.6,0.3,55.2,13.7,24.87,0.2,1.9,0,3
13.5,0,44.7,11.8,16.46,0,0.1,0,1
13.5,-0.2,33.2,13.1,15.48,0,-1.5,0,2
13.2,-0.4,22.7,22.2,18.24,0,-2.2,0,3
13.2,-0.3,25.9,16.8,27.53,0,-2.2,0,1
13.5,-0.4,18.9,20.1,18.4,0,-2.1,0,2
13.5,-0.4,26.5,14.1,12.24,0,1.4,0,3
13.4,-0.5,23.7,10.2,10.86,0,19.6,0,1
13.4,-0.5,19.7,10.2,9.84,0,12.8,0,2
13.4,-0.5,17.8,10.8,10.87,0,8.1,0,3
13.6,-0.1,23,10.8,12.38,0,4.1,0.06208629,1
14.1,0.4,31.3,12.2,13.98,0,6.7,0.338577859,2
15.3,0.3,35.6,14.7,14.52,0,30.8,1.766617075,3
17.2,-0.1,28.9,38.5,12.77,0,9.8,5.779598306,1
19.1,-0.5,23.6,57.6,5.45,0,2.6,8.783686198,2
20,-0.5,21.8,57.9,3.98,0,0.3,10.20563478,3
21.3,-0.5,15.9,63,3.23,0,-0.6,13.00807927,1
21.1,-0.5,26.7,48.5,3.49,0,0.6,4.808475624,2
19.9,-0.6,3.8,50.8,2.56,0,-0.9,3.202881285,3
18,-0.5,8.1,44,3.39,0,-1.1,1.793469902,1
16.4,-0.4,17.1,35.1,4.48,0.4,-0.9,0.402046235,2
15.9,-0.5,8.5,41,3.99,0,-1.6,0.161155489,3
15.3,-0.4,16.6,35.7,5.41,0,-1.4,1.44961E-05,1
14.8,-0.3,19.4,32.3,5.95,0,-1.1,0,2
14.1,-0.5,9.2,44.7,6.23,0,-2,0,3
13.9,-0.4,19.8,32.4,6.77,0,-1.8,0,1
13.7,-0.3,22.2,17.8,8.01,0,-1.6,0,2
13.3,-0.5,5,33.8,7.43,0,-2.4,0,3
13.3,-0.6,-1.3,39,6.6,0,-2.4,0,1
13.2,-0.5,3.5,26.7,6.83,0,-2.2,0,2
13.4,-0.6,7.2,21.1,6.73,0,-2.3,0,3
13.3,-0.5,12,11.8,7.76,0,-2.2,0,1
13.1,-0.4,15,10.1,10.57,0,1.9,0,2
13.2,-0.3,19.4,9.7,11.34,0,5.3,0,3
13.3,0,22,10.7,10.16,0,3.3,0.158697261,1
14,-0.1,15.5,18.4,8.31,0,0.4,0.9744934,2
15.4,-0.1,21.6,26.1,8.61,0,0.7,2.933847181,3
17.9,-0.4,19.4,46.8,4.82,0,2.1,4.843126955,1
18.8,-0.5,16.9,54.8,3.43,0,-0.5,9.499883268,2
19.7,-0.6,7.9,64.8,3.52,0,-1.4,10.4851194,3
20.2,-0.5,16.8,54.4,3.35,0,-0.7,8.295772488,1
20.2,-0.5,11.8,49.4,3.06,0,-1,5.892115663,2
21,-0.6,4.6,55.1,2.17,0,-1.4,7.435797665,3
20.6,-0.5,6.3,54.3,1.95,0,-1.5,3.61812314,1
19.5,-0.5,11.8,45.7,2.24,0,-1.5,1.01610926,2
19.1,-0.4,15.6,39.7,2.67,0,-1.4,0.209385824,3
18.2,-0.3,40.3,25.4,5.18,0,2.1,3.28069E-05,1
16.7,0.6,89.5,11.1,9.49,0,12.9,0,2
15.2,0.1,37.2,11.8,7.61,0,2.4,0,3
14.5,0.4,55.6,10.7,7.94,0,4.6,0,1
13.7,0.3,30,10.5,9.64,0,8.2,0,2
13.9,0,27.1,10,9.11,0,8.7,0,3
13.7,-0.2,26.6,10.1,7.36,0,6.1,0,1
13.2,-0.4,23.4,11.9,6.2,0,4.4,0,2
12.5,-0.4,21.8,10.7,6.5,0,3.8,0,3
12.2,-0.2,19.7,10.4,7.54,0,2.2,0,1
12.3,-0.5,19.4,10,6.95,0,1.2,0,2
12.6,-0.4,15.3,9.7,6.02,0,0.7,0,3
12.8,-0.2,16.7,10.9,7,0,1.7,0.062200732,1
13.8,-0.3,17.4,15.8,6.94,0,7.5,0.782589075,2
15.8,-0.2,21.4,25.9,6.65,0,2.9,2.834114214,3
16.3,-0.3,26.6,30.9,6.44,0,9.1,3.844766537,1
17.5,-0.5,10.6,51.4,3.32,0,-0.5,5.894811933,2
18.1,-0.5,7.1,65,2.69,0,-1.6,8.143457313,3
19.1,-0.5,10.1,67.2,1.75,0,-1.3,8.638838788,1
19.7,-0.6,14.2,64.8,2.72,0,-1.2,7.15320058,2
20.1,-0.6,2.6,67.7,3.33,0,-1.6,4.335495537,3
19.5,-0.6,6.4,63,4.02,0,-1.4,3.18279469,1
18.8,-0.5,8.9,55.7,3.02,0,-1.4,1.293662928,2
18.1,-0.5,15.2,49.4,3.52,0,-1.6,0.250466545,3
17,-0.3,26.3,36.2,4.97,0,-1.4,0.000394064,1
15.7,-0.1,35.4,21.4,6.77,0,-0.5,0,2
14,0.2,38.4,10.9,8.06,0,0.5,0,3
13.1,0.2,35.5,11.1,10.01,0,4.5,0,1
12.2,0.1,28.9,10.3,10.85,0,3.3,0,2
12.1,-0.1,26,10.5,8.5,0,0.1,0,3
12,-0.2,22.5,10.4,7.76,0,-0.6,0,1
11.4,-0.3,21.2,10.5,8.69,0,-0.3,0,2
11.6,-0.4,18,11.1,8.38,0,-0.9,0,3
11.2,-0.4,16.2,11.7,6.53,0,-0.7,0,1
9.8,-0.5,13.2,12.7,6.03,0,-1,0,2
9.4,-0.4,15.8,10.3,8.08,0,0,0,3
9.9,-0.2,16.1,11.5,10.64,0,2.4,0.14763447,1
13,-0.1,18.8,18.1,12.64,0,4.5,1.107676051,2
15.6,-0.4,16.6,33.9,10.1,0,8.4,3.391601053,3
18.2,-0.6,4.7,69.3,5.17,0,2,6.664098573,1
19.4,-0.6,1,79.8,4.53,0,-1.1,9.929986267,2
21.2,-0.6,-0.3,83.6,3.8,0,-1.8,12.21715801,3
21.9,-0.6,1.8,78.5,4,0,-1.4,12.11363012,1
21.6,-0.6,2.1,79.3,3.96,0,-1.4,8.536312276,2
21.7,-0.6,1.4,74.8,4.69,0,-1.4,6.977984665,3
21.1,-0.6,1.8,68.5,4.32,0,-1.6,2.431254292,1
19.6,-0.6,2.9,62.5,4.43,0,-1.6,0.996993591,2
18.4,-0.5,11.1,53.3,5.23,0,-1.3,0.13686923,3
17.7,-0.4,30.6,44.6,5.65,0,0,0,1
16.1,0.2,86.7,16.4,11.64,0,5.2,0,2
15.1,0.3,105.6,13.2,10.92,0,8.4,0,3
13.7,-0.1,35.9,13.9,11.82,0,0,0,1
12.6,-0.1,31.9,11,13.03,0,5.2,0,2
11.6,-0.2,28.2,10.3,11.28,0,4.1,0,3
10.8,-0.3,26.5,11.2,11.84,0,3.4,0,1
9.9,-0.5,15.1,17.3,8.26,0,-0.2,0,2
9.2,-0.5,15.1,16.2,8.2,0,-1,0,3
8.6,-0.5,17,12.2,9.66,0,-1,0,1
8.1,-0.5,16.8,10.5,11.07,0,-0.8,0,2
7.5,-0.4,15,10.4,12.84,0,0.5,0,3
7.8,0,17.8,11.4,15.06,0,2.9,0.137852674,1
11.1,0.4,36.2,14.3,16.2,0,6.3,1.054928664,2
13.2,0,44.7,22.2,16.53,0,28.3,3.218235676,3
16.3,-0.3,32,46.5,12.72,0,5.1,6.50687686,1
19.7,-0.5,20.2,70.8,8.06,0,2.6,9.948273823,2
21.1,-0.6,5,83.3,5.12,0,-0.9,12.12501717,3
23.1,-0.6,1,92.2,5.05,0,-0.9,12.52988746,1
24.3,-0.6,12.3,82.6,5,0,-0.9,9.336544213,2
24.6,-0.6,24.5,67.7,5.11,0,0.2,6.718134585,3
21.1,-0.6,6,74.4,10.06,0,-1,2.516828412,1
20.4,-0.6,2.1,77.7,10.87,0,-1.3,1.502162203,2
17.6,-0.6,1.3,72.8,11.39,0,-1.4,0.210972381,3
14.6,-0.6,-0.4,71.1,10.88,0,-1.6,0.000203708,1
14,-0.6,-0.9,69.2,8.14,0,-2,0,2
13.8,-0.6,-3,73.5,6.99,0,-1.9,0,3
13.6,-0.6,-4.3,77.3,5.31,0,-2.2,0,1
13.5,-0.6,-3.9,77.1,4.53,0,-2.2,0,2
13.6,-0.6,-4.4,76.1,5.09,0,-2.2,0,3
13.6,-0.6,-6,75.6,5.47,0,-2.1,0,1
13.5,-0.6,-5.6,69.1,5.6,0,-2.2,0,2
13.3,-0.6,-6.3,65.1,7.35,0,-2.3,0,3
13.4,-0.6,-6,61.9,7.47,0,-2.2,0,1
13.5,-0.6,-4.6,57.3,7.75,0,-2.2,0,2
13.2,-0.6,5.6,37.7,10.21,0,-2.2,0,3
12.7,-0.3,25.6,14.7,13.08,0,-1.1,0.074345388,1
13.9,0,28.8,20,12.91,0,-0.4,0.928753338,2
16.6,-0.3,34.2,39.5,11.93,0,0.1,2.909476997,3
17.4,-0.4,23.8,55.4,12.48,0,0.3,3.571511406,1
18.7,-0.6,13.5,68,10.29,0,-0.2,6.259636454,2
19.9,-0.6,5.4,71.4,9.08,0,-1.2,9.161736858,3
22.3,-0.6,3.2,75.7,7.35,0,-1.6,11.32720569,1
23.2,-0.6,28.3,59.3,6.69,0,0.1,11.11076104,2
23.8,-0.6,30.8,64.4,4.85,0,0.3,7.946448463,3
23.1,-0.6,19.5,73.2,7.79,0,-0.3,4.297137407,1
17.6,-0.6,6,78.5,13.6,0,-1.3,0.816879911,2
14.2,-0.6,1.9,74.5,8.93,0.6,-1.8,0.000252155,3
13.8,-0.6,7.7,65.7,6.43,0,-2.1,0,1
13.9,-0.6,5.1,67.9,6.88,0.6,-2.2,0,2
13.2,-0.6,0.2,74,5.16,3.2,-2.4,0,3
13.3,-0.6,1.3,72.4,5.67,0,-2.4,0,1
13.5,-0.6,4.7,63.1,6.32,0,-2.4,0,2
13.3,-0.6,-0.4,65.6,6.69,0.6,-2.4,0,3
13.2,-0.6,7.3,49.1,7.22,0,-2.5,0,1
13.3,-0.6,4.9,46.5,7.28,0,-2.3,0,2
13.2,-0.6,2.9,41.8,7.48,0.4,-2.4,0,3
13.3,-0.6,-2.3,48.1,7.95,0,-2.4,0,1
13.4,-0.6,7.7,29.1,7.73,0,-2.5,0,2
13.2,-0.6,4.8,31.4,8.19,0,-2.4,0,3
13.5,-0.3,24.9,19.8,9.81,0,-1.1,0.084785229,1
14.5,-0.2,31.6,25.1,10.21,0,-0.3,0.635401312,2
16.6,-0.3,48.7,29.5,13.11,0,7.1,2.505642023,3
18,-0.4,24.7,48.2,10.75,0,5.2,5.971739528,1
20,-0.6,6.2,62.5,5.57,0,-0.8,8.917526131,2
21.4,-0.6,5.3,72,5.08,0,-1.3,9.484915694,3
